Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractic_macgnifica_longest_pep
OG0010540	Shad_tr89132_c0_g1_i1.p1	Hmag_tr56048_c0_g1_i1.p1
OG0010541	Shad_tr31577_c0_g1_i1.p1	Hmag_tr35249_c0_g1_i2.p1
OG0010541	Shad_tr28244_c0_g1_i3.p1	Hmag_tr21307_c6_g1_i1.p1
OG0010542	Shad_tr11898_c0_g1_i1.p1	Hmag_tr63623_c0_g1_i1.p1
OG0010543	Shad_tr5695_c2_g1_i2.p1	Hmag_tr11559_c0_g1_i1.p1
OG0010545	Shad_tr2492_c0_g1_i4.p1	Hmag_tr28410_c1_g1_i1.p1
OG0010546	Shad_tr7298_c0_g2_i2.p1	Hmag_tr4747_c2_g1_i15.p1
OG0010547	Shad_tr10491_c0_g1_i2.p1	Hmag_tr2081_c1_g2_i1.p1
OG0010548	Shad_tr24195_c0_g2_i3.p1	Hmag_tr14927_c2_g1_i2.p1
OG0010550	Shad_tr13824_c0_g1_i5.p1	Hmag_tr3250_c0_g1_i2.p1
OG0010551	Shad_tr3380_c2_g3_i1.p1	Hmag_tr20262_c1_g1_i2.p1
OG0010552	Shad_tr33305_c1_g2_i1.p1	Hmag_tr23570_c0_g2_i1.p1
OG0010553	Shad_tr419_c3_g1_i1.p1	Hmag_tr1272_c0_g1_i1.p1
OG0010554	Shad_tr28724_c0_g1_i3.p1	Hmag_tr1825_c2_g2_i1.p1
OG0010555	Shad_tr3966_c0_g4_i13.p1	Hmag_tr2852_c1_g1_i6.p1
OG0010556	Shad_tr37855_c0_g2_i8.p1	Hmag_tr7770_c2_g1_i1.p1
OG0010557	Shad_tr6886_c2_g1_i1.p1	Hmag_tr1837_c2_g1_i5.p1
OG0010558	Shad_tr18277_c0_g1_i1.p1	Hmag_tr26087_c0_g1_i1.p1
OG0010559	Shad_tr33038_c2_g1_i4.p1	Hmag_tr11951_c1_g1_i1.p1
OG0010561	Shad_tr23916_c0_g1_i2.p1	Hmag_tr29623_c0_g1_i5.p1
OG0010562	Shad_tr25233_c0_g1_i7.p1	Hmag_tr14280_c1_g1_i5.p1
OG0010564	Shad_tr22665_c3_g1_i4.p1	Hmag_tr7853_c0_g1_i5.p1
OG0010565	Shad_tr19694_c0_g1_i6.p1	Hmag_tr32049_c0_g1_i4.p1
OG0010566	Shad_tr10090_c0_g4_i1.p1	Hmag_tr13435_c0_g1_i2.p1
OG0010567	Shad_tr25908_c1_g1_i1.p1	Hmag_tr36779_c0_g1_i4.p1
OG0010568	Shad_tr30274_c0_g1_i23.p1	Hmag_tr5876_c0_g1_i1.p1
OG0010569	Shad_tr17790_c0_g1_i2.p1	Hmag_tr2199_c0_g1_i1.p1
OG0010570	Shad_tr1233_c4_g1_i2.p1	Hmag_tr25144_c0_g1_i5.p1
OG0010571	Shad_tr35603_c0_g2_i2.p1	Hmag_tr12807_c0_g1_i1.p1
OG0010572	Shad_tr2456_c0_g1_i27.p1	Hmag_tr6252_c0_g1_i2.p1
OG0010573	Shad_tr26389_c0_g1_i2.p1	Hmag_tr34579_c3_g1_i1.p1
OG0010574	Shad_tr5338_c0_g1_i1.p1	Hmag_tr58434_c0_g1_i1.p1
OG0010575	Shad_tr13024_c1_g1_i1.p1	Hmag_tr34263_c0_g1_i1.p1
OG0010576	Shad_tr22946_c0_g2_i1.p1	Hmag_tr2456_c0_g2_i3.p1
OG0010577	Shad_tr10304_c0_g1_i9.p1	Hmag_tr4274_c0_g1_i1.p1
OG0010578	Shad_tr14190_c0_g1_i8.p1	Hmag_tr124_c0_g1_i2.p1
OG0010579	Shad_tr13920_c0_g2_i1.p1	Hmag_tr90042_c0_g1_i1.p1
OG0010580	Shad_tr15976_c0_g1_i4.p1	Hmag_tr34949_c0_g1_i1.p1
OG0010581	Shad_tr14656_c1_g1_i1.p1	Hmag_tr15562_c0_g1_i2.p1
OG0010582	Shad_tr19662_c0_g1_i2.p1	Hmag_tr32601_c0_g1_i4.p1
OG0010583	Shad_tr12270_c0_g1_i21.p1	Hmag_tr19376_c1_g1_i2.p1
OG0010584	Shad_tr7832_c0_g1_i3.p1	Hmag_tr15044_c0_g1_i1.p1
OG0010585	Shad_tr73649_c0_g1_i1.p2	Hmag_tr12442_c0_g1_i1.p2
OG0010586	Shad_tr11341_c0_g1_i1.p1	Hmag_tr90355_c0_g1_i1.p1
OG0010587	Shad_tr8278_c0_g1_i5.p1	Hmag_tr40090_c0_g2_i2.p1
OG0010588	Shad_tr35144_c0_g2_i1.p1	Hmag_tr758_c1_g1_i1.p1
OG0010589	Shad_tr41049_c0_g1_i1.p1	Hmag_tr90_c1_g4_i1.p1
OG0010590	Shad_tr16211_c0_g1_i14.p1	Hmag_tr11055_c0_g1_i17.p1
OG0010591	Shad_tr26386_c0_g1_i2.p1	Hmag_tr3463_c0_g1_i1.p1
OG0010593	Shad_tr7709_c0_g2_i4.p1	Hmag_tr3806_c0_g1_i4.p1
OG0010594	Shad_tr15704_c0_g1_i2.p1	Hmag_tr8929_c0_g1_i2.p1
OG0010595	Shad_tr8477_c0_g2_i2.p1	Hmag_tr1975_c1_g2_i2.p1
OG0010596	Shad_tr1808_c0_g1_i1.p1	Hmag_tr9344_c1_g1_i1.p2
OG0010597	Shad_tr11800_c0_g1_i1.p1	Hmag_tr25886_c0_g2_i2.p1
OG0010599	Shad_tr7401_c0_g1_i1.p1	Hmag_tr5290_c5_g1_i1.p1
OG0010601	Shad_tr45515_c0_g1_i4.p1	Hmag_tr9091_c0_g1_i6.p1
OG0010602	Shad_tr5226_c3_g1_i3.p1	Hmag_tr9102_c4_g1_i1.p1
OG0010603	Shad_tr108614_c0_g1_i1.p1	Hmag_tr38590_c0_g1_i1.p1
OG0010603	Shad_tr14466_c2_g2_i2.p1	Hmag_tr2622_c0_g1_i1.p1
OG0010604	Shad_tr4234_c9_g1_i1.p2	Hmag_tr2841_c8_g1_i1.p2
OG0010605	Shad_tr3277_c0_g1_i1.p1	Hmag_tr3052_c0_g1_i2.p1
OG0010605	Shad_tr627_c0_g1_i5.p3	Hmag_tr449_c0_g2_i1.p1
OG0010607	Shad_tr23126_c0_g1_i2.p1	Hmag_tr48572_c1_g1_i2.p1
OG0010608	Shad_tr34433_c0_g1_i1.p1	Hmag_tr4667_c0_g2_i1.p1
OG0010609	Shad_tr13059_c0_g1_i1.p1	Hmag_tr7217_c0_g1_i1.p1
OG0010610	Shad_tr7588_c0_g1_i1.p1	Hmag_tr4112_c0_g1_i1.p1
OG0010611	Shad_tr7878_c0_g1_i2.p1	Hmag_tr25740_c2_g1_i1.p1
OG0010612	Shad_tr68356_c0_g1_i1.p1	Hmag_tr90194_c0_g1_i1.p1
OG0010613	Shad_tr12846_c2_g1_i2.p1	Hmag_tr2235_c0_g1_i1.p1
OG0010614	Shad_tr7815_c0_g2_i1.p1	Hmag_tr15566_c0_g1_i2.p1
OG0010617	Shad_tr19177_c0_g1_i1.p1	Hmag_tr27716_c0_g1_i1.p1, Hmag_tr12561_c0_g1_i1.p1
OG0010618	Shad_tr11685_c0_g1_i2.p1	Hmag_tr16954_c1_g1_i2.p1
OG0010623	Shad_tr2773_c1_g1_i7.p1	Hmag_tr5731_c0_g1_i9.p1
OG0010624	Shad_tr40256_c1_g2_i1.p1	Hmag_tr11257_c3_g1_i2.p1
OG0010625	Shad_tr25673_c0_g1_i4.p1	Hmag_tr23709_c0_g1_i3.p1
OG0010626	Shad_tr64259_c0_g1_i1.p1	Hmag_tr6723_c0_g1_i1.p1
OG0010627	Shad_tr10999_c0_g1_i7.p1	Hmag_tr19253_c0_g1_i2.p1
OG0010628	Shad_tr20408_c0_g1_i2.p1	Hmag_tr21486_c0_g1_i1.p1
OG0010629	Shad_tr6464_c0_g4_i1.p1	Hmag_tr2976_c0_g1_i1.p1
OG0010632	Shad_tr29038_c0_g1_i7.p1	Hmag_tr14925_c0_g1_i1.p1
OG0010634	Shad_tr3092_c0_g1_i1.p1	Hmag_tr284_c1_g1_i1.p1
OG0010635	Shad_tr6725_c0_g1_i1.p1	Hmag_tr1847_c0_g1_i2.p1
OG0010638	Shad_tr21294_c0_g1_i2.p1	Hmag_tr52626_c0_g1_i1.p1
OG0010638	Shad_tr65796_c0_g1_i1.p1	Hmag_tr52626_c0_g2_i1.p1
OG0010640	Shad_tr61650_c0_g1_i1.p1	Hmag_tr27178_c0_g1_i1.p1
OG0010641	Shad_tr103007_c0_g1_i1.p1	Hmag_tr75953_c0_g1_i1.p1
OG0010641	Shad_tr15873_c2_g2_i1.p1	Hmag_tr65617_c0_g1_i1.p1
OG0010642	Shad_tr30783_c3_g1_i3.p1	Hmag_tr33836_c1_g1_i7.p1
OG0010643	Shad_tr3973_c0_g1_i1.p1	Hmag_tr5278_c0_g1_i1.p1
OG0010645	Shad_tr2372_c0_g1_i1.p1	Hmag_tr8094_c0_g1_i7.p1
OG0010649	Shad_tr21204_c0_g2_i3.p1	Hmag_tr6634_c2_g2_i14.p1
OG0010650	Shad_tr9866_c1_g1_i1.p1	Hmag_tr79152_c0_g1_i1.p1
OG0010650	Shad_tr9866_c1_g2_i1.p1	Hmag_tr30330_c0_g1_i1.p1, Hmag_tr21966_c0_g2_i2.p1
OG0010651	Shad_tr31198_c0_g1_i2.p1	Hmag_tr84786_c0_g1_i1.p1
OG0010652	Shad_tr11192_c0_g1_i6.p1	Hmag_tr24399_c0_g1_i5.p1
OG0010654	Shad_tr4841_c0_g1_i2.p1	Hmag_tr5034_c0_g1_i11.p1
OG0010656	Shad_tr13752_c1_g3_i1.p1	Hmag_tr94414_c0_g1_i1.p1
OG0010657	Shad_tr8583_c4_g2_i1.p1	Hmag_tr15880_c2_g2_i2.p1
OG0010658	Shad_tr12350_c0_g1_i5.p1	Hmag_tr59995_c0_g1_i1.p1
OG0010660	Shad_tr110089_c0_g1_i1.p1	Hmag_tr8528_c2_g1_i1.p1
OG0010661	Shad_tr28926_c0_g2_i1.p1	Hmag_tr38740_c0_g1_i3.p1
OG0010665	Shad_tr90055_c0_g1_i1.p1	Hmag_tr19918_c0_g1_i1.p1
OG0010666	Shad_tr22739_c0_g1_i3.p1	Hmag_tr47802_c0_g1_i2.p1
OG0010668	Shad_tr39116_c0_g1_i2.p1	Hmag_tr100373_c0_g1_i1.p1, Hmag_tr66421_c0_g1_i1.p1
OG0010669	Shad_tr82020_c0_g1_i1.p1	Hmag_tr102685_c0_g1_i1.p1
OG0010671	Shad_tr82642_c0_g1_i1.p1	Hmag_tr42809_c2_g1_i1.p1
OG0010671	Shad_tr16900_c0_g1_i3.p1	Hmag_tr33225_c1_g1_i1.p1
OG0010672	Shad_tr12800_c0_g1_i2.p1	Hmag_tr69493_c0_g1_i1.p1
OG0010673	Shad_tr78346_c0_g1_i1.p1	Hmag_tr18557_c0_g1_i1.p1
OG0010682	Shad_tr14417_c4_g1_i1.p1	Hmag_tr72030_c0_g1_i1.p1
OG0010683	Shad_tr102161_c0_g1_i1.p1, Shad_tr113921_c0_g1_i1.p1, Shad_tr41713_c0_g3_i1.p1	Hmag_tr34265_c0_g1_i1.p1, Hmag_tr88156_c0_g1_i1.p1, Hmag_tr41383_c0_g1_i1.p1
OG0010684	Shad_tr12056_c0_g1_i11.p1	Hmag_tr15631_c0_g1_i1.p1
OG0010685	Shad_tr39407_c2_g1_i2.p1	Hmag_tr103_c6_g1_i2.p1, Hmag_tr19217_c1_g1_i2.p1, Hmag_tr89561_c0_g1_i1.p1, Hmag_tr13920_c0_g1_i5.p1
OG0010685	Shad_tr29070_c0_g2_i1.p1	Hmag_tr103_c6_g2_i5.p1
OG0010685	Shad_tr23689_c0_g2_i2.p1	Hmag_tr9218_c0_g1_i12.p1
OG0010685	Shad_tr32035_c0_g1_i5.p1, Shad_tr31871_c0_g1_i1.p1	Hmag_tr1220_c0_g2_i1.p1
OG0010695	Shad_tr112_c2_g1_i4.p1	Hmag_tr8678_c0_g2_i23.p1
OG0010696	Shad_tr18442_c0_g1_i2.p1	Hmag_tr2902_c2_g2_i1.p1
OG0010698	Shad_tr11404_c0_g1_i2.p1	Hmag_tr5719_c1_g1_i6.p1
OG0010699	Shad_tr42412_c0_g1_i1.p1	Hmag_tr30021_c2_g1_i4.p1
OG0010700	Shad_tr23179_c0_g1_i1.p1	Hmag_tr9953_c0_g1_i1.p1
OG0010701	Shad_tr8225_c0_g1_i17.p1	Hmag_tr2087_c2_g1_i37.p1
OG0010702	Shad_tr5300_c0_g1_i12.p1	Hmag_tr10085_c0_g1_i1.p1
OG0010703	Shad_tr3088_c0_g2_i1.p1	Hmag_tr13792_c2_g1_i1.p1, Hmag_tr46950_c1_g1_i1.p1
OG0010704	Shad_tr13197_c0_g1_i5.p1	Hmag_tr21429_c0_g1_i1.p1
OG0010705	Shad_tr22466_c0_g1_i1.p1	Hmag_tr23014_c0_g1_i1.p1
OG0010706	Shad_tr27705_c0_g1_i2.p1	Hmag_tr37559_c0_g1_i2.p1
OG0010707	Shad_tr24396_c0_g1_i1.p1	Hmag_tr47570_c0_g1_i1.p1
OG0010708	Shad_tr24578_c1_g1_i1.p1	Hmag_tr41331_c0_g1_i2.p1
OG0010709	Shad_tr17836_c1_g1_i1.p1	Hmag_tr12344_c5_g1_i1.p1
OG0010710	Shad_tr8298_c0_g1_i1.p1	Hmag_tr24772_c1_g1_i2.p1, Hmag_tr103661_c0_g1_i1.p1
OG0010712	Shad_tr6135_c0_g2_i4.p1	Hmag_tr1342_c0_g1_i3.p1
OG0010713	Shad_tr11170_c0_g1_i10.p1	Hmag_tr17903_c2_g1_i1.p1
OG0010714	Shad_tr32132_c0_g1_i53.p1, Shad_tr44584_c0_g1_i1.p1	Hmag_tr6555_c0_g1_i15.p1
OG0010715	Shad_tr35384_c0_g1_i8.p1	Hmag_tr32074_c0_g1_i1.p1
OG0010716	Shad_tr19457_c0_g1_i11.p1	Hmag_tr30222_c0_g1_i2.p1
OG0010717	Shad_tr9847_c0_g1_i1.p1	Hmag_tr21977_c0_g1_i14.p1
OG0010718	Shad_tr1009_c0_g2_i2.p1	Hmag_tr2941_c0_g1_i4.p1
OG0010719	Shad_tr12833_c0_g1_i2.p1	Hmag_tr35922_c0_g1_i2.p1
OG0010720	Shad_tr27342_c0_g1_i1.p1	Hmag_tr8439_c0_g1_i3.p1
OG0010722	Shad_tr7159_c0_g2_i1.p1	Hmag_tr3426_c7_g1_i1.p1
OG0010723	Shad_tr25056_c1_g1_i5.p1	Hmag_tr9245_c3_g1_i2.p1
OG0010724	Shad_tr18550_c1_g1_i14.p1	Hmag_tr16613_c0_g1_i2.p1
OG0010725	Shad_tr2540_c0_g1_i5.p1	Hmag_tr9203_c0_g2_i6.p1
OG0010727	Shad_tr4619_c1_g1_i11.p1	Hmag_tr7405_c0_g1_i1.p1
OG0010728	Shad_tr22875_c0_g1_i10.p1	Hmag_tr6796_c0_g1_i4.p1
OG0010729	Shad_tr821_c0_g1_i1.p1	Hmag_tr731_c0_g1_i1.p1
OG0010732	Shad_tr7966_c0_g1_i1.p1	Hmag_tr16447_c0_g1_i1.p1
OG0010734	Shad_tr8456_c0_g1_i13.p1	Hmag_tr4415_c1_g1_i9.p1
OG0010735	Shad_tr6869_c0_g1_i15.p1	Hmag_tr10559_c0_g1_i45.p1
OG0010736	Shad_tr20989_c0_g1_i1.p1	Hmag_tr46143_c0_g2_i1.p1
OG0010737	Shad_tr2021_c0_g1_i1.p1	Hmag_tr1356_c1_g2_i3.p1
OG0010738	Shad_tr5750_c2_g1_i1.p1	Hmag_tr3936_c1_g1_i2.p1
OG0010739	Shad_tr2138_c2_g1_i5.p1	Hmag_tr27732_c2_g1_i2.p1
OG0010740	Shad_tr31404_c1_g1_i4.p1	Hmag_tr34569_c0_g1_i7.p1
OG0010741	Shad_tr34950_c0_g1_i10.p1	Hmag_tr27369_c0_g2_i1.p1
OG0010742	Shad_tr7919_c3_g1_i7.p1	Hmag_tr3486_c0_g1_i10.p1
OG0010743	Shad_tr2251_c1_g1_i1.p1	Hmag_tr6628_c0_g1_i3.p1
OG0010744	Shad_tr3652_c6_g1_i2.p1	Hmag_tr764_c0_g1_i1.p1
OG0010747	Shad_tr5774_c2_g1_i1.p1	Hmag_tr31092_c0_g1_i1.p1
OG0010748	Shad_tr16403_c0_g1_i111.p1	Hmag_tr1818_c2_g1_i3.p1
OG0010749	Shad_tr43934_c0_g1_i4.p1	Hmag_tr15486_c2_g2_i2.p1
OG0010750	Shad_tr25370_c1_g1_i1.p1	Hmag_tr9689_c0_g2_i4.p1
OG0010752	Shad_tr33843_c0_g1_i2.p1	Hmag_tr89521_c0_g1_i1.p1
OG0010752	Shad_tr42353_c0_g2_i1.p1	Hmag_tr40993_c0_g2_i1.p1
OG0010753	Shad_tr30289_c0_g1_i2.p1	Hmag_tr4073_c1_g1_i3.p1
OG0010755	Shad_tr93131_c0_g1_i1.p1	Hmag_tr46683_c1_g1_i1.p1
OG0010756	Shad_tr3162_c0_g1_i1.p1	Hmag_tr35883_c0_g1_i1.p1
OG0010757	Shad_tr41895_c0_g1_i2.p1	Hmag_tr24505_c0_g1_i1.p1
OG0010758	Shad_tr4711_c1_g1_i6.p1	Hmag_tr9656_c0_g1_i2.p1
OG0010759	Shad_tr5629_c1_g2_i1.p1	Hmag_tr26118_c1_g1_i1.p1
OG0010760	Shad_tr38299_c1_g1_i1.p1	Hmag_tr3708_c1_g1_i14.p1
OG0010761	Shad_tr3667_c0_g2_i1.p1	Hmag_tr23082_c0_g3_i1.p1
OG0010762	Shad_tr5634_c0_g1_i1.p1	Hmag_tr433_c1_g2_i1.p1
OG0010763	Shad_tr604_c2_g1_i4.p1	Hmag_tr14837_c3_g1_i1.p1
OG0010764	Shad_tr34187_c0_g1_i3.p1	Hmag_tr14317_c0_g1_i2.p1
OG0010766	Shad_tr12540_c1_g1_i1.p1	Hmag_tr41670_c1_g1_i3.p1
OG0010767	Shad_tr17575_c0_g1_i1.p1	Hmag_tr2961_c0_g1_i10.p1
OG0010768	Shad_tr5937_c0_g1_i10.p1	Hmag_tr3109_c1_g1_i4.p1
OG0010771	Shad_tr7751_c1_g1_i3.p1	Hmag_tr13866_c6_g1_i1.p1
OG0010772	Shad_tr18059_c1_g1_i12.p1	Hmag_tr1346_c1_g1_i11.p1
OG0010773	Shad_tr59522_c0_g2_i1.p1, Shad_tr59522_c0_g1_i1.p1	Hmag_tr39038_c0_g2_i2.p1
OG0010774	Shad_tr6069_c0_g1_i3.p1	Hmag_tr3098_c0_g1_i1.p1
OG0010775	Shad_tr7878_c0_g3_i2.p1	Hmag_tr7315_c0_g3_i3.p1
OG0010776	Shad_tr17713_c0_g3_i1.p1	Hmag_tr45640_c0_g1_i1.p1
OG0010777	Shad_tr10577_c0_g1_i1.p1	Hmag_tr1696_c0_g3_i1.p1
OG0010778	Shad_tr4872_c2_g3_i1.p1	Hmag_tr27787_c0_g1_i2.p1
OG0010779	Shad_tr21099_c1_g2_i1.p1	Hmag_tr20348_c0_g2_i3.p1
OG0010781	Shad_tr19948_c0_g2_i4.p1	Hmag_tr20755_c2_g1_i12.p1
OG0010782	Shad_tr7658_c0_g1_i2.p1	Hmag_tr7037_c0_g1_i2.p1
OG0010783	Shad_tr10738_c0_g1_i1.p1	Hmag_tr16018_c1_g1_i1.p1
OG0010784	Shad_tr3377_c0_g2_i2.p1	Hmag_tr27010_c2_g2_i1.p1
OG0010785	Shad_tr6870_c1_g1_i1.p1	Hmag_tr9860_c0_g3_i1.p1, Hmag_tr27145_c0_g3_i1.p1
OG0010786	Shad_tr25475_c1_g2_i1.p1, Shad_tr4695_c3_g1_i2.p1	Hmag_tr12604_c0_g1_i2.p1
OG0010787	Shad_tr31939_c2_g1_i1.p1	Hmag_tr2057_c0_g1_i23.p1
OG0010788	Shad_tr14288_c0_g1_i1.p1	Hmag_tr968_c5_g1_i1.p1
OG0010790	Shad_tr5469_c0_g1_i2.p1	Hmag_tr38689_c0_g1_i3.p1
OG0010791	Shad_tr3409_c0_g1_i3.p1	Hmag_tr31722_c0_g1_i1.p1
OG0010792	Shad_tr6929_c0_g1_i8.p1	Hmag_tr7079_c0_g1_i2.p1
OG0010793	Shad_tr23235_c0_g1_i13.p1	Hmag_tr9846_c1_g1_i5.p1
OG0010794	Shad_tr990_c1_g1_i1.p1	Hmag_tr3993_c0_g1_i20.p1
OG0010795	Shad_tr11149_c0_g4_i2.p1	Hmag_tr49024_c0_g4_i1.p1
OG0010796	Shad_tr15185_c0_g1_i1.p1	Hmag_tr6982_c0_g2_i1.p1
OG0010797	Shad_tr1894_c1_g1_i9.p1	Hmag_tr566_c2_g3_i8.p1
OG0010798	Shad_tr2188_c0_g1_i4.p1	Hmag_tr19439_c0_g1_i3.p1
OG0010799	Shad_tr9700_c0_g1_i24.p1	Hmag_tr10070_c0_g1_i41.p1
OG0010800	Shad_tr2782_c2_g1_i8.p1	Hmag_tr1138_c0_g1_i11.p1
OG0010801	Shad_tr31035_c0_g1_i1.p1	Hmag_tr11515_c1_g1_i13.p1
OG0010802	Shad_tr13147_c0_g1_i10.p1	Hmag_tr67480_c0_g1_i1.p1
OG0010803	Shad_tr36003_c0_g1_i3.p1	Hmag_tr15546_c3_g1_i1.p1
OG0010804	Shad_tr2782_c7_g1_i1.p1	Hmag_tr13813_c0_g2_i1.p1
OG0010805	Shad_tr7804_c0_g1_i3.p1	Hmag_tr6925_c0_g1_i3.p1
OG0010806	Shad_tr6148_c1_g6_i1.p1	Hmag_tr92158_c0_g1_i1.p1, Hmag_tr21011_c0_g1_i1.p1
OG0010807	Shad_tr13411_c0_g1_i22.p1	Hmag_tr9566_c0_g1_i4.p1
OG0010808	Shad_tr3327_c1_g1_i1.p1	Hmag_tr27678_c1_g1_i6.p1
OG0010809	Shad_tr31843_c0_g1_i1.p1	Hmag_tr24724_c0_g1_i1.p1
OG0010811	Shad_tr9040_c0_g1_i6.p1	Hmag_tr15043_c1_g1_i3.p1
OG0010812	Shad_tr18098_c1_g1_i2.p1	Hmag_tr4230_c0_g1_i12.p1
OG0010813	Shad_tr6794_c0_g1_i1.p1	Hmag_tr6025_c0_g1_i3.p1
OG0010814	Shad_tr22620_c0_g1_i2.p1	Hmag_tr29624_c0_g2_i1.p1
OG0010815	Shad_tr26414_c0_g1_i10.p1	Hmag_tr10154_c0_g1_i2.p1
OG0010816	Shad_tr8146_c0_g1_i5.p1	Hmag_tr5638_c0_g2_i1.p1
OG0010817	Shad_tr14572_c0_g2_i2.p1	Hmag_tr39369_c0_g2_i1.p1
OG0010818	Shad_tr12221_c1_g1_i6.p1	Hmag_tr27715_c0_g1_i2.p1
OG0010819	Shad_tr42690_c0_g1_i2.p1, Shad_tr36348_c0_g2_i3.p1	Hmag_tr16185_c1_g1_i1.p1
OG0010820	Shad_tr5957_c0_g2_i2.p1	Hmag_tr3827_c0_g2_i2.p1
OG0010821	Shad_tr508_c2_g1_i4.p1	Hmag_tr774_c2_g1_i1.p1, Hmag_tr5298_c0_g1_i1.p1
OG0010822	Shad_tr3714_c0_g1_i1.p1	Hmag_tr50870_c0_g1_i2.p1
OG0010823	Shad_tr11534_c0_g1_i2.p1	Hmag_tr29112_c0_g1_i2.p1
OG0010824	Shad_tr23255_c0_g1_i1.p1	Hmag_tr7438_c0_g1_i1.p1
OG0010825	Shad_tr37618_c0_g1_i1.p1	Hmag_tr6194_c0_g1_i2.p1
OG0010826	Shad_tr50079_c1_g1_i1.p1, Shad_tr22995_c0_g1_i1.p1	Hmag_tr28610_c0_g1_i9.p1
OG0010827	Shad_tr18561_c1_g1_i1.p1	Hmag_tr1320_c2_g1_i3.p1
OG0010828	Shad_tr11722_c1_g1_i2.p1	Hmag_tr10471_c0_g2_i19.p1
OG0010829	Shad_tr2255_c3_g1_i2.p1	Hmag_tr3165_c1_g1_i1.p1
OG0010830	Shad_tr17549_c0_g1_i13.p1	Hmag_tr19752_c0_g2_i3.p1, Hmag_tr94002_c0_g1_i1.p1
OG0010831	Shad_tr10883_c0_g1_i1.p1	Hmag_tr9730_c0_g1_i3.p1
OG0010832	Shad_tr44460_c0_g1_i3.p1	Hmag_tr6065_c0_g1_i25.p1
OG0010833	Shad_tr8725_c1_g1_i2.p1	Hmag_tr7979_c0_g2_i1.p1
OG0010834	Shad_tr57954_c0_g1_i1.p2	Hmag_tr13678_c0_g1_i1.p1
OG0010835	Shad_tr28796_c0_g1_i2.p1	Hmag_tr28596_c0_g1_i1.p1
OG0010837	Shad_tr12317_c3_g1_i1.p1, Shad_tr103482_c0_g1_i1.p1	Hmag_tr31330_c0_g1_i2.p1
OG0010838	Shad_tr101587_c0_g1_i2.p1	Hmag_tr4712_c0_g2_i4.p1
OG0010839	Shad_tr8026_c0_g5_i1.p1	Hmag_tr39165_c0_g2_i1.p1
OG0010840	Shad_tr19890_c1_g1_i9.p1	Hmag_tr893_c0_g1_i15.p1
OG0010840	Shad_tr9035_c1_g1_i2.p1	Hmag_tr6080_c2_g1_i1.p1
OG0010841	Shad_tr40476_c0_g1_i1.p1	Hmag_tr23005_c0_g1_i1.p1
OG0010843	Shad_tr8365_c1_g1_i5.p1	Hmag_tr17741_c1_g1_i3.p1
OG0010844	Shad_tr18488_c0_g1_i1.p1	Hmag_tr92159_c0_g1_i1.p1
OG0010845	Shad_tr11771_c0_g1_i6.p1	Hmag_tr16533_c0_g1_i3.p1
OG0010846	Shad_tr5280_c0_g1_i3.p1	Hmag_tr36676_c0_g1_i3.p1
OG0010847	Shad_tr50691_c0_g1_i1.p1	Hmag_tr838_c4_g1_i1.p1
OG0010848	Shad_tr38124_c0_g1_i1.p1	Hmag_tr2614_c1_g1_i1.p1
OG0010849	Shad_tr19595_c0_g1_i1.p1	Hmag_tr9187_c0_g1_i13.p1
OG0010850	Shad_tr9674_c0_g1_i10.p1	Hmag_tr10597_c0_g1_i1.p1
OG0010851	Shad_tr28618_c0_g2_i2.p1	Hmag_tr1897_c0_g1_i2.p1
OG0010852	Shad_tr6940_c0_g2_i2.p1	Hmag_tr86426_c0_g1_i1.p1
OG0010853	Shad_tr55_c15_g1_i1.p1	Hmag_tr16994_c0_g2_i7.p1
OG0010854	Shad_tr14808_c0_g2_i2.p1	Hmag_tr13201_c1_g1_i1.p1
OG0010855	Shad_tr74890_c0_g1_i1.p1	Hmag_tr98234_c0_g1_i1.p1
OG0010856	Shad_tr22278_c0_g1_i12.p1	Hmag_tr11178_c0_g2_i3.p1
OG0010857	Shad_tr293_c0_g1_i25.p1	Hmag_tr38892_c0_g1_i6.p1
OG0010858	Shad_tr30734_c0_g1_i13.p1	Hmag_tr8272_c1_g2_i2.p1
OG0010859	Shad_tr32743_c1_g1_i1.p1	Hmag_tr1779_c2_g1_i2.p1
OG0010860	Shad_tr10316_c1_g2_i3.p1	Hmag_tr29827_c0_g1_i1.p1
OG0010861	Shad_tr15031_c0_g1_i1.p1	Hmag_tr7518_c0_g1_i2.p1
OG0010862	Shad_tr29195_c0_g1_i1.p1	Hmag_tr8331_c0_g3_i1.p1, Hmag_tr8331_c0_g1_i1.p1
OG0010863	Shad_tr12280_c0_g1_i1.p1	Hmag_tr8668_c0_g1_i1.p1
OG0010864	Shad_tr9898_c0_g1_i22.p1	Hmag_tr11469_c0_g1_i8.p1
OG0010865	Shad_tr41293_c0_g1_i1.p1	Hmag_tr7853_c1_g1_i1.p1
OG0010866	Shad_tr5252_c0_g1_i3.p1	Hmag_tr352_c3_g1_i4.p1
OG0010867	Shad_tr6409_c0_g1_i7.p1	Hmag_tr3536_c0_g2_i5.p1
OG0010868	Shad_tr12831_c0_g2_i1.p1	Hmag_tr24926_c0_g1_i3.p1
OG0010869	Shad_tr45049_c0_g1_i1.p1	Hmag_tr45776_c0_g2_i1.p1
